"date","timestamp","session","href","txt"
"2021-03-30","202103300931","morning","https://www.nytimes.com/2021/03/29/us/politics/biden-virus-vaccine.html?action=click&module=Spotlight&pgtype=Homepage","Biden Pushes Mask Mandate as C.D.C. Director Warns of ‘Impending Doom’Biden Pushes Mask Mandate as C.D.C. Director Warns of ‘Impending Doom’"
"2021-03-30","202103300931","morning","https://www.nytimes.com/2021/03/29/world/pfizer-moderna-covid-vaccines-infection.html?action=click&module=Spotlight&pgtype=Homepage","C.D.C. Finds Moderna and Pfizer Vaccines Effective in Real-World Conditions"
"2021-03-30","202103300931","morning","https://www.nytimes.com/live/2021/03/30/world/covid-vaccine-coronavirus-cases/?action=click&module=Spotlight&pgtype=Homepage","World Leaders Call for Sweeping Public Health Treaty"
"2021-03-30","202103300931","morning","https://www.nytimes.com/2021/03/29/world/europe/britain-europe-lockdown-rules.html?action=click&module=Spotlight&pgtype=Homepage","Britain, unlike its neighbors, has begun to relax its strict lockdown rules."
"2021-03-30","202103300931","morning","https://www.nytimes.com/2021/03/29/us/coronavirus-vaccine-eligibility-texas.html?action=click&module=Spotlight&pgtype=Homepage","Texas is now the largest state to expand vaccination eligibility to anyone 16 or older."
"2021-03-30","202103300931","morning","https://www.nytimes.com/2021/03/29/nyregion/covid-vaccine-new-york-prisons.html?action=click&module=Spotlight&pgtype=Homepage","A judge ruled that New York must immediately offer vaccines to incarcerated people."
"2021-03-30","202103300931","morning","https://www.nytimes.com/2021/03/29/world/asia/china-virus-WHO-report.html?action=click&module=Spotlight&pgtype=Homepage","The origin of the coronavirus remains unclear after a W.H.O.-China inquiry."
