"date","timestamp","session","href","txt"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/politics/white-house-privilege-january-6-committee/index.html","The former President argues that the documents initially requested by the Jan. 6 committee are subject to executive privilege"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/politics/trump-associates-january-6-subpoena/index.html","Bannon to defy subpoena from January 6 committee"
"2021-10-08","202110082323","late","https://edition.cnn.com/videos/politics/2021/10/08/trump-aides-subpoenas-bannon-january-6-committee-murray-dnt-lead-vpx.cnn","Bannon cites Trump's 'direction'"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/politics/republican-senators-trump-2024-impeachment/index.html","GOP senators who voted to convict Trump say it's too soon to worry that he could undermine 2024 election"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/us/black-real-estate-agent-clients-lawsuit-michigan/index.html","Black real estate agent and his Black clients file lawsuit after being handcuffed by police during home showing"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/asia/afghanistan-health-care-collapse-intl-cmd/index.html","A perfect storm of crises descends on Afghanistan as health care system collapses"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/health/covid-rate-children-wellness/index.html","Kids face similar risk of coronavirus infection as adults"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/tech/facebook-outage-instagram/index.html","Facebook apps hit with two-hour disruption"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/business/ireland-global-tax-deal-oecd/index.html","136 countries agree to minimum corporate tax rate"
"2021-10-08","202110082323","late","https://edition.cnn.com/videos/us/2021/10/08/schools-mask-mandate-protest-parents-students-newday-vpx.cnn","'This is rape': Protesters yell at parents walking with masked kids at school event"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/africa/ghana-lgbtq-crackdown-intl-cmd/index.html","Exclusive Draft bill seeks to introduce some of harshest anti-LGBTQ laws in Africa"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/politics/trump-hotel-dc/index.html","Trump DC hotel incurred more than $70M in losses while he was president"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/asia/us-navy-submarine-south-china-sea-intl-hnk-ml/index.html","Damaged US sub was in one of world's most difficult undersea environments, analysts say"
"2021-10-08","202110082323","late","https://edition.cnn.com/2021/10/08/success/quit-job-pandemic-feseries/index.html","These people quit their jobs during the pandemic. Here's what they're doing now "
