"date","timestamp","session","href","txt"
"2022-10-04","202210042338","late","https://www.cnn.com/2022/10/04/politics/trump-supreme-court-mar-a-lago-appeal/index.html","The former President wants justices to step into the dispute over materials the FBI seized at Mar-a-Lago"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/politics/oath-keepers-secret-recordings-trial-day-2/index.html","Secret recording played at trial shows Oath Keepers allegedly planning for violence in DC"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/politics/ron-johnson-january-6-flag-poles/index.html","Ron Johnson again says Jan. 6 was not an 'armed insurrection,' adds 'protesters did teach us' how to use flagpoles as weapons"
"2022-10-04","202210042338","late","https://us.cnn.com/videos/us/2022/10/04/tasha-adams-stewart-rhodes-oath-keepers-january-6-trial-ctn-vpx.cnn","Here's what Oath Keeper leader's estranged wife is '100% positive' he will do at trial"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/03/politics/trump-lawyer-alex-cannon-archives-records/index.html","Lawyer refused Trump instruction to tell National Archives all records had been returned"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/politics/takeaways-supreme-court-voting-rights-act-redistricting/index.html","Takeaways from the Supreme Court's hearing on what the Voting Rights Act means for redistricting"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/us/victims-hurricane-ian/index.html","A mother celebrating her 40th birthday is one of the victims of Hurricane Ian"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/03/politics/herschel-walker-abortion/index.html","Herschel Walker's conservative son slams dad after candidate denied report he'd paid for abortion"
"2022-10-04","202210042338","late","http://cnn.it/go2","Watch live CNN TV"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/asia/us-and-south-korea-missiles-intl/index.html","breaking US and South Korea test-fire missiles in continued response after North Korea launch"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/politics/white-house-lobby-opec-oil-production-cuts-gasoline-prices-midterms/index.html","OPEC expected to announce oil production cuts Wednesday. White House launching last-ditch effort to avoid a 'total disaster'"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/economy/us-national-debt-31-trillion/index.html","America's national debt has now surpassed $31 trillion"
"2022-10-04","202210042338","late","https://us.cnn.com/videos/world/2022/10/03/russia-military-training-recruits-putin-bell-ebof-vpx.cnn","New video of Russian recruits reveals reality on the frontlines"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/opinions/nyu-chemistry-professor-student-complaint-filipovic/index.html","Opinion: This fired chemistry professor's example shows what's wrong with academia"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/us/pennsylvania-missing-girl-remains-identified/index.html","Pennsylvania police identify remains found 10 years ago as teen who went missing in 1969"
"2022-10-04","202210042338","late","https://us.cnn.com/videos/business/2022/10/04/republican-states-benefit-from-climate-bill-contd-pkg-vpx.cnn","Why Republicans in this state are betting on renewable energy"
"2022-10-04","202210042338","late","https://www.cnn.com/europe/live-news/russia-ukraine-war-news-10-04-22/index.html","Zelensky praises 'fast and powerful advance' as Ukraine pushes further toward key city"
"2022-10-04","202210042338","late","https://us.cnn.com/2022/10/04/politics/student-loan-forgiveness-application-rules/index.html","The application for Biden's student loan forgiveness opens soon. Here's what you need to know"
