"date","timestamp","session","href","txt"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/17/us/marthas-vineyard-migrants-journey-desantis/index.html","The affluent community pitched in to welcome migrants flown in at the order of Florida Governor Ron DeSantis"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/17/politics/marthas-vineyard-migrants-criminal-investigation/index.html","Attorneys representing more than 30 migrants flown to Massachusetts urge criminal investigations"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/17/politics/desantis-newsom-migrants-abortion-2024/index.html","Analysis: Ron DeSantis and Gavin Newsom debut the sensational politics of 2024"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/15/opinions/desantis-migrants-refugees-marthas-vineyard-hemmer/index.html","Opinion: DeSantis chose Martha's Vineyard for a reason"
"2022-09-18","202209180925","morning","https://us.cnn.com/videos/politics/2022/09/16/retracing-migrant-path-perla-ebof-flores-sot-vpx.cnn","Retracing steps of mystery woman who got migrants on flights"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/16/politics/ron-desantis-migrants-marthas-vineyard-stunt/index.html","Analysis: Ron DeSantis is getting *exactly* what he wanted"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/17/us/marthas-vineyard-migrants-florida-saturday/index.html","Some migrants flown to Martha's Vineyard will still 'wind up in Florida anyway,' advocacy organization says"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/17/world/modi-putin-russia-ukraine-war-rebuke-intl-hnk/index.html","India and China pull away from Russia"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/16/politics/donald-trump-hugh-hewitt-interview-indicted/index.html","Trump was asked what would happen to the US if he were indicted. His answer is something else"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/18/asia/taiwan-earthquake-tsunami-warnings-intl/index.html","Breaking Tsunami warnings issued after 6.9-magnitude earthquake hits Taiwan"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/17/politics/matt-gaetz-trump-pardon-justice-department/index.html","Rep. Gaetz sought Trump pardon relating to sex trafficking investigation, ex-White House aide testifies"
"2022-09-18","202209180925","morning","https://us.cnn.com/videos/politics/2022/09/17/grisham-trump-doj-classified-documents-newspaper-clippings-acostanr-vpx.cnn","Acosta calls Trump team's finger-pointing 'almost comical'"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/17/us/yeshiva-university-student-club-activities-hold/index.html","Yeshiva University puts all student club activities on hold after SCOTUS upholds order requiring it to recognize LGBTQ club"
"2022-09-18","202209180925","morning","https://us.cnn.com/videos/politics/2022/09/17/senator-james-risch-russia-ukraine-putin-nr-brown-vpx.cnn","GOP senator: Putin will be playing checkers with Hitler 'in a very different place'"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/18/us/school-conditions-2022/index.html","US public schools get a D+ for poor conditions, and experts say problems are getting worse. Here's what kids are facing"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/18/health/psychological-distress-long-covid-risk-wellness/index.html","Having a history of psychological distress may trigger long Covid, study says"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/17/us/philip-yancey-white-evangelicals-trump/index.html","A 'born and bred racist' explains how racism infiltrates White churches — and how he escaped it"
"2022-09-18","202209180925","morning","https://us.cnn.com/videos/world/2022/09/17/woman-holds-up-bank-money-lebanon-pkg-vpx.cnn","Woman takes hostages in bank to get her own money out"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/18/china/china-monkeypox-wu-zunyou-foreigners-intl-hnk/index.html","Don't touch foreigners, warns senior health official after China's first monkeypox case"
"2022-09-18","202209180925","morning","https://us.cnn.com/2022/09/18/opinions/idi-amin-ugandan-asian-britain-immigration-fulford/index.html","Opinion:  The African dictator who expelled an entire Asian population"
