"date","timestamp","session","href","txt"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/politics/senate-democrats-voting-bill/index.html","Democrats showed a united front securing last-minute support in a key vote from Sen. Manchin, but this legislative priority is dead for now"
"2021-06-22","202106222322","late","https://www.cnn.com/politics/live-news/for-the-people-act-vote-06-22-2021","live updates Stinging defeat for Democrats as election bill fails in Senate"
"2021-06-22","202106222322","late","https://us.cnn.com/videos/politics/2021/06/22/schumer-sot-voting-rights-bill-states-mcconnell-gop-tsr-vpx.cnn","'Ridiculous': Schumer slams Republicans for blocking bill"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/politics/what-matters-voting-rights/index.html","Analysis: This is democracy in America in 2021"
"2021-06-22","202106222322","late","https://us.cnn.com/videos/politics/2021/06/22/stephen-richer-arizona-maricopa-country-election-audit-sot-ac-vpx.cnn","'This is insane': GOP Arizona county official on sham audit"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/politics/fact-check-four-false-claims-voting-rights-bill/index.html","Fact check: Four false claims about Democrats' big elections bill "
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/politics/select-committee-january-6-pelosi/index.html","Pelosi to appoint select committee to investigate January 6, sources say"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/economy/job-shortage-workers/index.html","Analysis: Why American workers don't want to go back to normal"
"2021-06-22","202106222322","late","https://us.cnn.com/videos/economy/2021/06/22/magic-wall-us-economy-pandemic-king-ip-vpx.cnn","John King on US economy: Prices are going up big time"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/politics/secret-service-covid-19/index.html","Secret Service says nearly 900 employees tested positive for Covid-19"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/us/florida-manatee-county-coronavirus-outbreak/index.html","A coronavirus outbreak hit a Florida government building. Two people are dead but a vaccinated employee wasn't infected"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/opinions/surveillance-of-reporters-lawmakers-trump-ben-ghiat/index.html","Opinion: Where another Trump presidency could take America"
"2021-06-22","202106222322","late","https://us.cnn.com/videos/politics/2021/06/22/beach-club-membership-sheldon-whitehouse-lead-vpx.cnn","Sen. Whitehouse faces questions over private beach club membership "
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/politics/democrats-2022-turnout-congress/index.html","Analysis: Dems' secret weapon for 2022"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/opinions/voting-rights-democracy-death-spiral-arnwine-barber-hair-jackson/index.html","Opinion: Democrats, act now to protect US democracy from death spiral"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/us/shoplifting-san-francisco-walgreens/index.html","Suspected shoplifter from viral video at San Francisco Walgreens arrested"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/politics/trump-reinstatement-president-big-lie/index.html","Analysis: Trump keeps stoking false 'reinstatement' theory"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/politics/capitol-riot-guilty-plea-misdemeanor/index.html","Tennessee man pleads guilty in Jan. 6 riot "
"2021-06-22","202106222322","late","https://us.cnn.com/videos/world/2021/06/22/hotel-rwanda-hero-paul-rusesabagina-daughter-oneworld-sot-vpx.cnn","He inspired an Oscar-nominated film. Now, he could face life in prison "
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/business/disney-billionaire-tax-avoidance/index.html","Abigail Disney: Wealth is like an addiction"
"2021-06-22","202106222322","late","https://us.cnn.com/videos/politics/2021/06/22/book-trump-wanted-to-send-americans-infected-with-covid-19-to-guantanamo-bay-diamond-intv-newday-vpx.cnn","A livid Trump was told Kushner decided on federal Covid-19 testing, book says"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/opinions/6-year-old-son-first-encounter-with-racism-magee/index.html","Opinion: My 6-year-old just had his first encounter with racism"
"2021-06-22","202106222322","late","https://us.cnn.com/2021/06/22/us/new-york-crime-wave-ride-along/index.html","We spent two nights on patrol with the NYPD. Here's what they told us about spiking crime in the city "
"2021-06-22","202106222322","late","https://us.cnn.com/videos/economy/2021/06/22/shipping-delays-price-hikes-tom-foreman-lead-dnt-vpx.cnn","How your next glass of Chardonnay could be in peril "
