"date","timestamp","session","href","txt"
"2022-02-08","202202081429","midday","https://www.theguardian.com/politics/2022/feb/08/boris-johnson-starts-mini-reshuffle","Politics  Rees-Mogg becomes minister for Brexit opportunities in Boris Johnson reshuffle "
"2022-02-08","202202081429","midday","https://www.theguardian.com/world/2022/feb/08/two-suspected-british-islamic-state-recruits-seized-by-taliban-at-afghanistan-border","Exclusive  Two suspected British Islamic State recruits seized by Taliban at border "
"2022-02-08","202202081429","midday","https://www.theguardian.com/world/2022/feb/08/macron-zelenskiy-ukraine-talks-moscow-denies-deal-to-de-escalate","Ukraine  Macron holds talks with Zelenskiy as Moscow denies deal to de-escalate "
"2022-02-08","202202081429","midday","https://www.theguardian.com/society/2022/feb/08/gamechanging-weight-loss-drug-made-available-nhs-semaglutide-obesity","Obesity  ‘Gamechanging’ weight loss drug to be made available on NHS  "
"2022-02-08","202202081429","midday","https://www.theguardian.com/business/2022/feb/08/ofgem-regulator-uk-energy-market-collapsed-providers","Energy industry  Ofgem admits it should have acted sooner to protect UK households "
"2022-02-08","202202081429","midday","https://www.theguardian.com/tv-and-radio/2022/feb/08/bamber-gascoigne-former-university-challenge-quizmaster-dies-at-87","Bamber Gascoigne  Former University Challenge quizmaster dies at 87 "
"2022-02-08","202202081429","midday","https://www.theguardian.com/society/2022/feb/08/call-for-six-new-mental-health-hospitals-in-england-as-buildings-crumble-away","Mental health hospitals  Call for six new facilities in England as buildings ‘crumble away’ "
"2022-02-08","202202081429","midday","https://www.theguardian.com/uk-news/2022/feb/08/rebekah-vardy-said-she-would-love-to-leak-stories-about-coleen-rooney-to-media-instagram","Media  Rebekah Vardy said she would ‘love’ to leak stories about Coleen Rooney "
"2022-02-08","202202081429","midday","https://www.theguardian.com/technology/2022/feb/08/facebook-should-guard-against-revealing-private-addresses-board-recommends","Meta  Facebook should guard against revealing private addresses, board recommends "
"2022-02-08","202202081429","midday","https://www.theguardian.com/business/2022/feb/08/roll-up-for-the-greggs-and-primark-exclusive-fashion-collaboration","Fashion  Roll up for the Greggs and Primark exclusive collaboration "
"2022-02-08","202202081429","midday","https://www.theguardian.com/world/2022/feb/08/indonesia-crocodile-freed-from-tyre-after-five-years","Indonesia  Crocodile freed from tyre after five years "
