"date","timestamp","session","href","txt"
"2021-09-27","202109271824","evening","https://edition.cnn.com/politics/live-news/congress-government-funding-vote-09-27-21/h_0bf17c6a1febdcb42fde5c506250d339","The US President's legislative agenda enters a critical week as his bipartisan infrastructure deal hangs in the balance and a government shutdown looms"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/politics/state-of-play-biden-democrats-agenda/index.html","The week that will make or break Biden"
"2021-09-27","202109271824","evening","https://edition.cnn.com/videos/politics/2021/09/23/make-or-break-week-for-biden-cillizza-the-point.cnn","Why this is a make-or-break week for Joe Biden's first term"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/economy/debt-ceiling-budget-shutdown-infrastructure/index.html","'It's going to be a week from hell': American wallets are on the line"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/europe/germany-election-five-things-intl/index.html","Key takeaways from Germany's historic election"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/health/covid-treatment-pill-khn-partner/index.html","Pills to treat Covid-19 might be the way to get back to normal"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/europe/canary-islands-la-palma-volcano-lava-lock-down-intl/index.html","Lava reaching the sea will cause explosions, La Palma authorities warn"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/world/meanwhile-in-america-september-27-intl/index.html","Analysis: A dangerous new era of superpower confrontation was signaled this weekend"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/europe/crete-earthquake-greece-intl-scli/index.html","One dead and nine injured in Crete quake"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/us/gabby-petito-brian-laundrie-update-monday/index.html","Police ask for personal items of Gabby Petito's fiancé for DNA matching: attorney "
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/politics/donald-trump-brian-kemp-stacey-abrams/index.html","Analysis: Trump just kind-of endorsed Stacey Abrams for governor"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/world/unga-afghanistan-taliban-isaczai-intl/index.html","Afghanistan and Myanmar withdraw from UN speaker list amid credentials dispute"
"2021-09-27","202109271824","evening","https://edition.cnn.com/videos/politics/2021/09/27/keilar-paul-gosar-arizona-audit-roll-the-tape-newday-vpx.cnn","GOP rep. calls for 2020 election redo after audit disproves conspiracy theories"
"2021-09-27","202109271824","evening","https://edition.cnn.com/2021/09/27/investing/hamster-cryptocurrency-trader/index.html","A hamster's portfolio is beating the market"
