"date","timestamp","session","href","txt"
"2022-05-15","202205150924","morning","http://edition.cnn.com/europe/live-news/russia-ukraine-war-news-05-15-22/index.html","Moscow's troops focus their efforts on Luhansk as eastern regions report missile attacks and shelling, while Ukraine's counter-offensive in Kharkiv is pushing Russia back"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/12/world/russia-general-ukraine-syria-cluster-bombs-intl-cmd/index.html","EXCLUSIVE: Russian general who oversaw atrocities in Syria led cluster bomb attacks on civilians in Ukraine"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/14/entertainment/ukraine-wins-eurovision-song-contest-2022-after-russian-invasion-intl/index.html","Ukraine wins Eurovision Song Contest in wave of goodwill following invasion by Russia"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/14/politics/zelensky-ukraine-mcconnell-republican-senators/index.html","Zelensky says he called for recognition of Russia as a 'terrorist state' in meeting with US Senate GOP delegation"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/14/us/buffalo-ny-supermarket-multiple-shooting/index.html","18-year-old White male in custody after 10 killed in racially motivated shooting at Buffalo supermarket"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/15/europe/russian-flechettes-ukraine-irpin-intl-cmd/index.html","Lethal Russian flechette projectiles hit homes in Ukrainian town of Irpin"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/15/asia/okinawa-marks-50th-anniversary-of-end-of-us-occupation-intl-hnk/index.html","China tensions loom as Japan's Okinawa marks 50 years since US handover "
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/14/middleeast/israeli-police-to-investigate-funeral-palestinian-journalist-shireen-abu-akleh-intl/index.html","Israeli police will investigate 'events' surrounding funeral of  Palestinian journalist: Minister  "
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/14/europe/sweden-finland-nato-next-steps-intl/index.html","How will NATO protect Finland and Sweden?"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/15/middleeast/lebanon-elections-polls-open-intl/index.html","Polls open in high-stakes parliamentary election in Lebanon"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/14/sport/andrew-symonds-cricketer-death-intk-hnk/index.html","Former Australian cricket icon Andrew Symonds dies at the age of 46"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/14/uk/boris-johnson-brexit-cost-of-living-int-cmd-gbr/index.html","Analysis: While Boris Johnson faces ongoing domestic challenges, he picks a fight with an old foe abroad"
"2022-05-15","202205150924","morning","https://edition.cnn.com/2022/05/14/football/chelsea-liverpool-fa-cup-final-spt-intl/index.html","Liverpool wins dramatic FA Cup final"
"2022-05-15","202205150924","morning","https://edition.cnn.com/videos/business/2022/05/13/markets-economy-fed-china-lockdowns-mohamed-el-erian-qmb-vpx.cnnbusiness","How China's weakening economy will affect the US"
